#split.bc
 Instructions,FullBranches,PartialBranches,NumBranches,UserTime,NumStates,MallocUsage,NumQueries,NumQueryConstructs,NumObjects,WallTime,CoveredInstructions,UncoveredInstructions,QueryTime,SolverTime,CexCacheTime,ForkTime,ResolveTime,QueryCexCacheMisses,QueryCexCacheHits,Breaks,Returns,Switchs,IndirectBrs,Invokes,Resumes,Unreachables,CleanupRets,CatchRets,CatchPads,CatchSwitchs,FNegs,Adds,FAdds,Subs,FSubs,Muls,FMuls,UDivs,SDivs,FDivs,URems,SRems,FRems,Ands,Ors,Xors,Allocas,Loads,Stores,AtomicCmpXchgs,AtomicRMWs,Fences,GetElementPtrs,Truncs,ZExts,SExts,FPTruncs,FPExts,FPToUIs,FPToSIs,UIToFPs,SIToFPs,IntToPtrs,PtrToInts,BitCasts,AddrSpaceCasts,ICmps,FCmps,PHIs,Selects,Calls,Shls,LShrs,AShrs,VAArgs,ExtractElements,InsertElements,ShuffleVectors,ExtractValues,InsertValues,LandingPads,CleanupPads,Cond
171835,58,189,2080,1016680.0,0,55379048,46,759,0,823704.0,4106,28844,443068,449504,444940,0,65,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 255      (Read w8 (Extract w32 0 (Add w64 1                                       (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))               [10=0] @ arg00))
171835,58,189,2080,898344.0,0,55379048,46,759,0,815206.0,4106,28844,408749,414219,410401,0,63,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Ult (SExt w64 (Add w32 4294967248                          (SExt w32 (Read w8 (Extract w32 0 (Add w64 1                                                                     (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                             [10=0] @ arg00))))       0)
171835,58,189,2080,844923.0,0,55382120,46,759,0,776259.0,4106,28844,423538,428966,425101,0,67,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 0      (Read w8 (Extract w32 0 (Add w64 2                                       (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))               [10=0] @ arg00))
171835,58,189,2080,696404.0,0,55382120,46,759,0,712312.0,4106,28844,409361,414632,410952,0,56,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 45 (Read w8 1 arg00))
171835,58,189,2080,893918.0,0,55379048,46,759,0,3977158.0,4106,28844,405994,411350,407581,0,56,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 48      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 2                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
171835,58,189,2080,870544.0,0,55379048,46,759,0,773933.0,4106,28844,445067,450707,446698,0,68,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 49      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 2                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
171835,58,189,2080,768724.0,0,55379048,46,759,0,760621.0,4106,28844,439595,445134,441147,0,81,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 50      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 2                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
171835,58,189,2080,798876.0,0,55379048,46,759,0,752563.0,4106,28844,404825,410252,406477,0,62,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 51      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 2                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
171835,58,189,2080,960232.0,0,55382120,46,759,0,763960.0,4106,28844,406078,411684,407671,0,73,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 52      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 2                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
171835,58,189,2080,919775.0,0,55379048,46,759,0,758469.0,4106,28844,415237,420831,416888,0,65,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 53      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 2                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
171835,58,189,2080,788673.0,0,55379048,46,759,0,800595.0,4106,28844,416436,421943,418023,0,68,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 54      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 2                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
171835,58,189,2080,823293.0,0,55382120,46,759,0,769094.0,4106,28844,401644,407019,403187,0,65,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 55      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 2                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
171835,58,189,2080,890332.0,0,55382120,46,759,0,754685.0,4106,28844,350396,355554,351887,0,61,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 56      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 2                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
171835,58,189,2080,1054705.0,0,55382120,46,759,0,770286.0,4106,28844,374358,379960,376031,0,69,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 57      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 2                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
171835,58,189,2080,877004.0,0,55379048,46,759,0,792952.0,4106,28844,425627,431068,427287,0,62,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 67      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 2                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
171835,58,189,2080,862145.0,0,55382120,46,759,0,743005.0,4106,28844,381825,387119,383340,0,67,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 58      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 2                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
171835,58,189,2080,1024751.0,0,55379048,46,759,0,784624.0,4106,28844,354340,359954,356027,0,67,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 97      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 2                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
171835,58,189,2080,777437.0,0,55382120,46,759,0,824984.0,4106,28844,457664,463392,459398,0,66,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 58      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 2                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
171835,58,189,2080,873543.0,0,55379048,46,759,0,763704.0,4106,28844,382950,388072,384460,0,58,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 58      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 2                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
171835,58,189,2080,853367.0,0,55379048,46,759,0,752092.0,4106,28844,377810,383442,379442,0,71,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 100      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 2                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
171835,58,189,2080,871633.0,0,55382120,46,759,0,851986.0,4106,28844,468847,474529,470494,0,70,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 101      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 2                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
171835,58,189,2080,817818.0,0,55382120,46,759,0,679698.0,4106,28844,370108,376383,371914,0,67,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 108      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 2                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
171835,58,189,2080,757584.0,0,55382120,46,759,0,756190.0,4106,28844,431804,437338,433342,0,61,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 58      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 2                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
171835,58,189,2080,867140.0,0,55382120,46,759,0,722988.0,4106,28844,340973,346649,342707,0,67,46,-1,23650,1067,3,0,0,0,0,0,0,0,0,0,8209,0,1248,0,81,0,4,0,0,1,0,0,118,14,17,5247,51863,34709,0,0,0,16499,598,5608,2559,0,0,0,0,0,0,1,97,146,0,12603,0,1261,3,6198,25,0,6,0,0,0,0,0,0,0,0,(Eq 110      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 2                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
