#tee.bc
 Instructions,FullBranches,PartialBranches,NumBranches,UserTime,NumStates,MallocUsage,NumQueries,NumQueryConstructs,NumObjects,WallTime,CoveredInstructions,UncoveredInstructions,QueryTime,SolverTime,CexCacheTime,ForkTime,ResolveTime,QueryCexCacheMisses,QueryCexCacheHits,Breaks,Returns,Switchs,IndirectBrs,Invokes,Resumes,Unreachables,CleanupRets,CatchRets,CatchPads,CatchSwitchs,FNegs,Adds,FAdds,Subs,FSubs,Muls,FMuls,UDivs,SDivs,FDivs,URems,SRems,FRems,Ands,Ors,Xors,Allocas,Loads,Stores,AtomicCmpXchgs,AtomicRMWs,Fences,GetElementPtrs,Truncs,ZExts,SExts,FPTruncs,FPExts,FPToUIs,FPToSIs,UIToFPs,SIToFPs,IntToPtrs,PtrToInts,BitCasts,AddrSpaceCasts,ICmps,FCmps,PHIs,Selects,Calls,Shls,LShrs,AShrs,VAArgs,ExtractElements,InsertElements,ShuffleVectors,ExtractValues,InsertValues,LandingPads,CleanupPads,Cond
172249,64,197,1507,675020.0,0,47471904,26,294,0,641557.0,4330,20822,287301,289963,288093,0,68,26,-1,23663,1080,3,0,0,0,0,0,0,0,0,0,8235,0,1247,0,81,0,5,0,0,1,0,0,125,16,17,5302,51978,34835,0,0,0,16540,601,5615,2508,0,0,0,0,0,0,2,98,145,0,12605,0,1261,3,6252,25,0,6,0,0,0,0,0,0,0,0,(Sle 32       (SExt w32 (Read w8 9 arg00)))
172249,64,197,1507,750923.0,0,47468832,26,294,0,654632.0,4330,20822,283040,285626,283791,0,57,26,-1,23663,1080,3,0,0,0,0,0,0,0,0,0,8235,0,1247,0,81,0,5,0,0,1,0,0,125,16,17,5302,51978,34835,0,0,0,16540,601,5615,2508,0,0,0,0,0,0,2,98,145,0,12605,0,1261,3,6252,25,0,6,0,0,0,0,0,0,0,0,(Eq false      (Eq 45 (Read w8 0 arg00)))
172249,64,197,1507,949575.0,0,47471680,26,294,0,639320.0,4330,20822,271680,274247,272464,0,58,26,-1,23663,1080,3,0,0,0,0,0,0,0,0,0,8235,0,1247,0,81,0,5,0,0,1,0,0,125,16,17,5302,51978,34835,0,0,0,16540,601,5615,2508,0,0,0,0,0,0,2,98,145,0,12605,0,1261,3,6252,25,0,6,0,0,0,0,0,0,0,0,(Eq 0 (Read w8 1 arg00))
172249,64,197,1507,794647.0,0,47471904,26,294,0,624252.0,4330,20822,266186,268936,267023,0,71,26,-1,23663,1080,3,0,0,0,0,0,0,0,0,0,8235,0,1247,0,81,0,5,0,0,1,0,0,125,16,17,5302,51978,34835,0,0,0,16540,601,5615,2508,0,0,0,0,0,0,2,98,145,0,12605,0,1261,3,6252,25,0,6,0,0,0,0,0,0,0,0,(Eq 45 (Read w8 0 arg00))
172249,64,197,1507,849808.0,0,47473440,26,294,0,624597.0,4330,20822,258593,261234,259414,0,70,26,-1,23663,1080,3,0,0,0,0,0,0,0,0,0,8235,0,1247,0,81,0,5,0,0,1,0,0,125,16,17,5302,51978,34835,0,0,0,16540,601,5615,2508,0,0,0,0,0,0,2,98,145,0,12605,0,1261,3,6252,25,0,6,0,0,0,0,0,0,0,0,(Eq false      (Eq 0 (Read w8 0 arg00)))
172249,64,197,1507,751434.0,0,47471904,26,294,0,582209.0,4330,20822,257008,259579,257760,0,65,26,-1,23663,1080,3,0,0,0,0,0,0,0,0,0,8235,0,1247,0,81,0,5,0,0,1,0,0,125,16,17,5302,51978,34835,0,0,0,16540,601,5615,2508,0,0,0,0,0,0,2,98,145,0,12605,0,1261,3,6252,25,0,6,0,0,0,0,0,0,0,0,(Eq 45 (Read w8 1 arg00))
172249,64,197,1507,743655.0,0,47470368,26,294,0,601080.0,4330,20822,269658,272301,270418,0,63,26,-1,23663,1080,3,0,0,0,0,0,0,0,0,0,8235,0,1247,0,81,0,5,0,0,1,0,0,125,16,17,5302,51978,34835,0,0,0,16540,601,5615,2508,0,0,0,0,0,0,2,98,145,0,12605,0,1261,3,6252,25,0,6,0,0,0,0,0,0,0,0,(Eq false      (Eq 45 (Read w8 1 arg00)))
172249,64,197,1507,803490.0,0,47471296,25,271,0,620379.0,4330,20822,262448,265162,263279,0,63,25,-1,23663,1080,3,0,0,0,0,0,0,0,0,0,8235,0,1247,0,81,0,5,0,0,1,0,0,125,16,17,5302,51978,34835,0,0,0,16540,601,5615,2508,0,0,0,0,0,0,2,98,145,0,12605,0,1261,3,6252,25,0,6,0,0,0,0,0,0,0,0,(Eq false      (Eq 45 (Read w8 0 arg00)))
172249,64,197,1507,800745.0,0,47471904,26,294,0,673392.0,4330,20822,282409,285107,283205,0,68,26,-1,23663,1080,3,0,0,0,0,0,0,0,0,0,8235,0,1247,0,81,0,5,0,0,1,0,0,125,16,17,5302,51978,34835,0,0,0,16540,601,5615,2508,0,0,0,0,0,0,2,98,145,0,12605,0,1261,3,6252,25,0,6,0,0,0,0,0,0,0,0,(Eq 0 (Read w8 1 arg00))
172249,64,197,1507,776682.0,0,47471904,26,294,0,659936.0,4330,20822,261257,263965,262042,0,69,26,-1,23663,1080,3,0,0,0,0,0,0,0,0,0,8235,0,1247,0,81,0,5,0,0,1,0,0,125,16,17,5302,51978,34835,0,0,0,16540,601,5615,2508,0,0,0,0,0,0,2,98,145,0,12605,0,1261,3,6252,25,0,6,0,0,0,0,0,0,0,0,(Eq 45 (Read w8 1 arg00))
172249,64,197,1507,779945.0,0,47471904,26,294,0,634409.0,4330,20822,275658,278258,276421,0,60,26,-1,23663,1080,3,0,0,0,0,0,0,0,0,0,8235,0,1247,0,81,0,5,0,0,1,0,0,125,16,17,5302,51978,34835,0,0,0,16540,601,5615,2508,0,0,0,0,0,0,2,98,145,0,12605,0,1261,3,6252,25,0,6,0,0,0,0,0,0,0,0,(Eq 97      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 1                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
172249,64,197,1507,847025.0,0,47471904,26,294,0,629072.0,4330,20822,258829,261477,259622,0,69,26,-1,23663,1080,3,0,0,0,0,0,0,0,0,0,8235,0,1247,0,81,0,5,0,0,1,0,0,125,16,17,5302,51978,34835,0,0,0,16540,601,5615,2508,0,0,0,0,0,0,2,98,145,0,12605,0,1261,3,6252,25,0,6,0,0,0,0,0,0,0,0,(Eq 0      (Read w8 (Extract w32 0 (Add w64 2                                       (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))               [10=0] @ arg00))
172249,64,197,1507,623556.0,0,47471904,26,294,0,550958.0,4330,20822,251078,253592,251817,0,66,26,-1,23663,1080,3,0,0,0,0,0,0,0,0,0,8235,0,1247,0,81,0,5,0,0,1,0,0,125,16,17,5302,51978,34835,0,0,0,16540,601,5615,2508,0,0,0,0,0,0,2,98,145,0,12605,0,1261,3,6252,25,0,6,0,0,0,0,0,0,0,0,(Eq 58      (Read w8 (Extract w32 0 (Add w64 1                                       (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))               [10=0] @ arg00))
172249,64,197,1507,923558.0,0,47473440,26,294,0,706900.0,4330,20822,280362,283012,281168,0,67,26,-1,23663,1080,3,0,0,0,0,0,0,0,0,0,8235,0,1247,0,81,0,5,0,0,1,0,0,125,16,17,5302,51978,34835,0,0,0,16540,601,5615,2508,0,0,0,0,0,0,2,98,145,0,12605,0,1261,3,6252,25,0,6,0,0,0,0,0,0,0,0,(Eq false      (Eq 255          (Read w8 (Extract w32 0 (Add w64 1                                           (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                   [10=0] @ arg00)))
172249,64,197,1507,706768.0,0,47471344,25,277,0,580298.0,4330,20822,291694,294326,292536,0,67,25,-1,23663,1080,3,0,0,0,0,0,0,0,0,0,8235,0,1247,0,81,0,5,0,0,1,0,0,125,16,17,5302,51978,34835,0,0,0,16540,601,5615,2508,0,0,0,0,0,0,2,98,145,0,12605,0,1261,3,6252,25,0,6,0,0,0,0,0,0,0,0,(Eq 0      (Read w8 (Extract w32 0 (Add w64 2                                       (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))               [10=0] @ arg00))
172249,64,197,1507,855613.0,0,47473440,26,294,0,630024.0,4330,20822,267708,270393,268508,0,65,26,-1,23663,1080,3,0,0,0,0,0,0,0,0,0,8235,0,1247,0,81,0,5,0,0,1,0,0,125,16,17,5302,51978,34835,0,0,0,16540,601,5615,2508,0,0,0,0,0,0,2,98,145,0,12605,0,1261,3,6252,25,0,6,0,0,0,0,0,0,0,0,(Eq 45 (Read w8 1 arg00))
172249,64,197,1507,738898.0,0,47470368,26,294,0,695972.0,4330,20822,274292,277078,275103,0,65,26,-1,23663,1080,3,0,0,0,0,0,0,0,0,0,8235,0,1247,0,81,0,5,0,0,1,0,0,125,16,17,5302,51978,34835,0,0,0,16540,601,5615,2508,0,0,0,0,0,0,2,98,145,0,12605,0,1261,3,6252,25,0,6,0,0,0,0,0,0,0,0,(Eq 97      (Extract w8 0 (SExt w32 (Read w8 (Extract w32 0 (Add w64 2                                                               (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                                       [10=0] @ arg00))))
172249,64,197,1507,706712.0,0,47471904,26,294,0,585578.0,4330,20822,264442,266973,265184,0,65,26,-1,23663,1080,3,0,0,0,0,0,0,0,0,0,8235,0,1247,0,81,0,5,0,0,1,0,0,125,16,17,5302,51978,34835,0,0,0,16540,601,5615,2508,0,0,0,0,0,0,2,98,145,0,12605,0,1261,3,6252,25,0,6,0,0,0,0,0,0,0,0,(Eq 0      (Read w8 (Extract w32 0 (Add w64 3                                       (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))               [10=0] @ arg00))
172249,64,197,1507,790657.0,0,47468832,26,294,0,659775.0,4330,20822,252411,255116,253277,0,62,26,-1,23663,1080,3,0,0,0,0,0,0,0,0,0,8235,0,1247,0,81,0,5,0,0,1,0,0,125,16,17,5302,51978,34835,0,0,0,16540,601,5615,2508,0,0,0,0,0,0,2,98,145,0,12605,0,1261,3,6252,25,0,6,0,0,0,0,0,0,0,0,(Eq 58      (Read w8 (Extract w32 0 (Add w64 2                                       (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))               [10=0] @ arg00))
172249,64,197,1507,880061.0,0,47471904,26,294,0,683426.0,4330,20822,293579,296338,294412,0,67,26,-1,23663,1080,3,0,0,0,0,0,0,0,0,0,8235,0,1247,0,81,0,5,0,0,1,0,0,125,16,17,5302,51978,34835,0,0,0,16540,601,5615,2508,0,0,0,0,0,0,2,98,145,0,12605,0,1261,3,6252,25,0,6,0,0,0,0,0,0,0,0,(Eq false      (Eq 255          (Read w8 (Extract w32 0 (Add w64 2                                           (SExt w64 (ZExt w32 (Eq 45 (Read w8 1 arg00))))))                   [10=0] @ arg00)))
